time;position
0.544;0.300774
0.548;0.301806
0.552;0.302837
0.556;0.303868
0.560;0.304861
0.564;0.306102
0.568;0.307095
0.572;0.308298
0.576;0.309463
0.580;0.310876
0.584;0.312079
0.588;0.313243
0.592;0.314617
0.596;0.315992
0.600;0.317367
0.604;0.318741
0.608;0.320116
0.612;0.321491
0.616;0.322825
0.620;0.324412
0.624;0.325746
0.628;0.327333
0.632;0.328666
0.636;0.330213
0.640;0.331759
0.644;0.333347
0.648;0.334679
0.652;0.336226
0.656;0.337772
0.660;0.339361
0.664;0.340693
0.668;0.342239
0.672;0.343828
0.676;0.34516
0.680;0.346749
0.684;0.34808
0.688;0.34967
0.692;0.351045
0.696;0.352376
0.700;0.353966
0.704;0.355341
0.708;0.356715
0.712;0.35809
0.716;0.359509
0.720;0.360667
0.724;0.362087
0.728;0.363245
0.732;0.364665
0.736;0.365868
0.740;0.367071
0.744;0.368274
0.748;0.369523
0.752;0.370508
0.756;0.371757
0.760;0.372788
0.764;0.37326
0.768;0.37696
0.772;0.377773
0.776;0.378851
0.780;0.379711
0.784;0.38057
0.788;0.381477
0.792;0.382117
0.796;0.383072
0.800;0.38354
0.804;0.384228
0.808;0.384964
0.812;0.385528
0.816;0.385823
0.820;0.386919
0.824;0.38484
0.828;0.385184
0.832;0.384998
0.836;0.387763
0.840;0.38869
0.844;0.386436
0.848;0.386656
0.852;0.386656
0.856;0.386608
0.860;0.386876
0.864;0.386656
0.868;0.386704
0.872;0.386532
0.876;0.38636
0.880;0.386237
0.884;0.385892
0.888;0.385548
0.892;0.385204
0.896;0.384908
0.900;0.384392
0.904;0.383828
0.908;0.38358
0.912;0.383131
0.916;0.382251
0.920;0.376396
0.924;0.383137
0.928;0.366808
0.932;0.380905
0.936;0.369267
0.940;0.373646
0.944;0.371901
0.948;0.375054
0.952;0.374991
0.956;0.37338
0.960;0.372957
0.964;0.372143
0.968;0.371157
0.972;0.369905
0.976;0.368919
0.980;0.367668
0.984;0.366681
0.988;0.365522
0.992;0.364099
0.996;0.362894
1.000;0.361734
1.004;0.360311
1.008;0.359151
1.012;0.357774
1.016;0.356396
1.020;0.355019
1.024;0.353642
1.028;0.352264
1.032;0.350887
1.036;0.34951
1.040;0.348176
1.044;0.346583
1.048;0.345205
1.052;0.343871
1.056;0.342278
1.060;0.340944
1.064;0.339351
1.068;0.337974
1.072;0.336639
1.076;0.335047
1.080;0.33367
1.084;0.332334
1.088;0.330743
1.092;0.329365
1.096;0.327988
1.100;0.326611
1.104;0.325233
1.108;0.323856
1.112;0.322438
1.116;0.321273
1.120;0.319856
1.124;0.318691
1.128;0.317274
1.132;0.316069
1.136;0.314864
1.140;0.313619
1.144;0.312626
1.148;0.311382
1.152;0.310349
1.156;0.309355
1.160;0.308073
1.164;0.30725
1.168;0.306218
1.172;0.305147
1.176;0.304286
1.180;0.303388
1.184;0.302737
1.188;0.301877
1.192;0.300978
1.196;0.30029
1.200;0.299602
1.204;0.298876
1.208;0.29836
1.212;0.297881
1.216;0.297155
1.220;0.296602
1.224;0.296258
1.228;0.295914
1.232;0.29557
1.236;0.295226
1.240;0.294845
1.244;0.294673
1.248;0.294501
1.252;0.294292
1.256;0.294329
1.260;0.29412
1.264;0.29412
1.268;0.294083
1.272;0.294255
1.276;0.294427
1.280;0.294599
1.284;0.294771
1.288;0.294906
1.292;0.29525
1.296;0.295594
1.300;0.295901
1.304;0.296417
1.308;0.29697
1.312;0.297239
1.316;0.297964
1.320;0.298443
1.324;0.29913
1.328;0.299818
1.332;0.300506
1.336;0.301156
1.340;0.302053
1.344;0.302665
1.348;0.30328
1.352;0.306656
1.356;0.307477
1.360;0.308547
1.364;0.309368
1.368;0.310399
1.372;0.31143
1.376;0.312423
1.380;0.313665
1.384;0.314657
1.388;0.31586
1.392;0.317063
1.396;0.318266
1.400;0.319468
1.404;0.320671
1.408;0.321834
1.412;0.323249
1.416;0.324412
1.420;0.325827
1.424;0.326989
1.428;0.328364
1.432;0.329779
1.436;0.330941
1.440;0.332316
1.444;0.33369
1.448;0.335065
1.452;0.336482
1.456;0.3376
1.460;0.339189
1.464;0.340606
1.468;0.341766
1.472;0.343141
1.476;0.344515
1.480;0.345933
1.484;0.347093
1.488;0.348468
1.492;0.349886
1.496;0.351045
1.500;0.352464
1.504;0.353622
1.508;0.355041
1.512;0.3562
1.516;0.357619
1.520;0.358822
1.524;0.360025
1.528;0.361228
1.532;0.362476
1.536;0.363462
1.540;0.364665
1.544;0.365914
1.548;0.366945
1.552;0.367976
1.556;0.369007
1.560;0.370038
1.564;0.37107
1.568;0.372147
1.572;0.373007
1.576;0.373866
1.580;0.374726
1.584;0.375585
1.588;0.376445
1.592;0.377351
1.596;0.378039
1.600;0.378727
1.604;0.379414
1.608;0.380149
1.612;0.380665
1.616;0.381181
1.620;0.381697
1.624;0.38226
1.628;0.382557
1.632;0.383168
1.636;0.383292
1.640;0.383636
1.644;0.38398
1.648;0.384372
1.652;0.384544
1.656;0.384764
1.660;0.384716
1.664;0.384936
1.668;0.384936
1.672;0.384936
1.676;0.384984
1.680;0.384764
1.684;0.384812
1.688;0.384688
1.692;0.384296
1.696;0.384172
1.700;0.38378
1.704;0.383656
1.708;0.38336
1.712;0.382796
1.716;0.382499
1.720;0.381983
1.724;0.381467
1.728;0.380998
1.732;0.380263
1.736;0.379794
1.740;0.379153
1.744;0.378245
1.748;0.377604
1.752;0.376743
1.756;0.375883
1.760;0.375022
1.764;0.374209
1.768;0.373129
1.772;0.372315
1.776;0.371282
1.780;0.37025
1.784;0.369263
1.788;0.368012
1.792;0.367025
1.796;0.366324
1.800;0.362721
1.804;0.361516
1.808;0.360311
1.812;0.359106
1.816;0.357901
1.820;0.356741
1.824;0.355319
1.828;0.354114
1.832;0.352953
1.836;0.351576
1.840;0.350154
1.844;0.348993
1.848;0.347572
1.852;0.34641
1.856;0.345033
1.860;0.343656
1.864;0.342235
1.868;0.341073
1.872;0.339696
1.876;0.338276
1.880;0.337113
1.884;0.335736
1.888;0.334358
1.892;0.332939
1.896;0.331776
1.900;0.330357
1.904;0.329193
1.908;0.327775
1.912;0.32657
1.916;0.325405
1.920;0.323987
1.924;0.322782
1.928;0.321537
1.932;0.320544
1.936;0.319339
1.940;0.318095
1.944;0.317101
1.948;0.315857
1.952;0.314824
1.956;0.313791
1.960;0.312759
1.964;0.311726
1.968;0.310654
1.972;0.309832
1.976;0.308761
1.980;0.3079
1.984;0.307002
1.988;0.306351
1.992;0.305453
1.996;0.304803
2.000;0.303866
2.004;0.303388
2.008;0.302699
2.012;0.301973
2.016;0.301495
2.020;0.300731
2.024;0.300425
2.028;0.299908
2.032;0.299355
2.036;0.299011
2.040;0.298629
2.044;0.298495
2.048;0.298151
2.052;0.297769
2.056;0.297597
2.060;0.297425
2.064;0.297216
2.068;0.297216
2.072;0.297216
2.076;0.297216
2.080;0.297179
2.084;0.297388
2.088;0.297351
2.092;0.297523
2.096;0.297658
2.100;0.298039
2.104;0.298173
2.108;0.29848
2.112;0.299033
2.116;0.299377
2.120;0.299684
2.124;0.300199
2.128;0.300715
2.132;0.301231
2.136;0.301709
2.140;0.302397
2.144;0.303122
2.148;0.303562
2.152;0.30446
2.156;0.305109
2.160;0.305969
2.164;0.306867
2.168;0.307477
2.172;0.308547
2.176;0.309407
2.180;0.310227
2.184;0.311259
2.188;0.31229
2.192;0.313321
2.196;0.314352
2.200;0.315383
2.204;0.316415
2.208;0.317406
2.212;0.318649
2.216;0.31964
2.220;0.320843
2.224;0.322046
2.228;0.323249
2.232;0.324452
2.236;0.325655
2.240;0.326858
2.244;0.32802
2.248;0.329436
2.252;0.330639
2.256;0.3318
2.260;0.333216
2.264;0.334419
2.268;0.33558
2.272;0.336997
2.276;0.338158
2.280;0.339575
2.284;0.340735
2.288;0.342153
2.292;0.343313
2.296;0.34473
2.300;0.345933
2.304;0.347093
2.308;0.348511
2.312;0.349714
2.316;0.350917
2.320;0.35212
2.324;0.353323
2.328;0.354526
2.332;0.355729
2.336;0.356976
2.340;0.357963
2.344;0.359211
2.348;0.360197
2.352;0.361445
2.356;0.362476
2.360;0.363507
2.364;0.364584
2.368;0.365398
2.372;0.366429
2.376;0.367506
2.380;0.368366
2.384;0.369225
2.388;0.370085
2.392;0.370944
2.396;0.37185
2.400;0.372491
2.404;0.373397
2.408;0.374085
2.412;0.374819
2.416;0.375288
2.420;0.376023
2.424;0.376539
2.428;0.37649
2.432;0.380204
2.436;0.377567
2.440;0.380541
2.444;0.380885
2.448;0.381229
2.452;0.381573
2.456;0.381964
2.460;0.382136
2.464;0.382356
2.468;0.382308
2.472;0.38248
2.476;0.3827
2.480;0.3827
2.484;0.382748
2.488;0.382528
2.492;0.382576
2.496;0.382356
2.500;0.382404
2.504;0.38228
2.508;0.381888
2.512;0.381763
2.516;0.381419
2.520;0.381075
2.524;0.380779
2.528;0.380263
2.532;0.379699
2.536;0.37945
2.540;0.378714
2.544;0.378198
2.548;0.377729
2.552;0.377041
2.556;0.376352
2.560;0.375664
2.564;0.374975
2.568;0.374334
2.572;0.373473
2.576;0.372613
2.580;0.371752
2.584;0.370892
2.588;0.370031
2.592;0.369217
2.596;0.368138
2.600;0.367323
2.604;0.366291
2.608;0.365258
2.612;0.364225
2.616;0.363238
2.620;0.361987
2.624;0.361
2.628;0.35975
2.632;0.358762
2.636;0.357557
2.640;0.356352
2.644;0.355147
2.648;0.353986
2.652;0.352564
2.656;0.351359
2.660;0.350198
2.664;0.348777
2.668;0.347572
2.672;0.34641
2.676;0.345033
2.680;0.343613
2.684;0.34245
2.688;0.341073
2.692;0.339653
2.696;0.338448
2.700;0.337285
2.704;0.335866
2.708;0.334661
2.712;0.333497
2.716;0.33262
2.720;0.328594
2.724;0.327644
2.728;0.326225
2.732;0.32502
2.736;0.323815
2.740;0.32257
2.744;0.321577
2.748;0.320332
2.752;0.319339
2.756;0.318095
2.760;0.317062
2.764;0.316029
2.768;0.314996
2.772;0.313963
2.776;0.312892
2.780;0.31207
2.784;0.310998
2.788;0.310138
2.792;0.309277
2.796;0.308378
2.800;0.307728
2.804;0.306829
2.808;0.306141
2.812;0.305453
2.816;0.304726
2.820;0.304248
2.824;0.303522
2.828;0.303006
2.832;0.302489
2.836;0.301973
2.840;0.301419
2.844;0.301075
2.848;0.300731
2.852;0.300387
2.856;0.300006
2.860;0.299871
2.864;0.299489
2.868;0.29928
2.872;0.299317
2.876;0.299108
2.880;0.299145
2.884;0.298936
2.888;0.298899
2.892;0.299108
2.896;0.299071
2.900;0.299243
2.904;0.299415
2.908;0.299587
2.912;0.299721
2.916;0.300065
2.920;0.300409
2.924;0.300753
2.928;0.301059
2.932;0.301613
2.936;0.301919
2.940;0.302435
2.944;0.30295
2.948;0.303428
2.952;0.304116
2.956;0.304804
2.960;0.305491
2.964;0.306179
2.968;0.306867
2.972;0.307516
2.976;0.308375
2.980;0.309235
2.984;0.310094
2.988;0.310954
2.992;0.311813
2.996;0.312634
3.000;0.313704
3.004;0.314524
3.008;0.315555
3.012;0.316587
3.016;0.317618
3.020;0.318609
3.024;0.319852
3.028;0.320843
3.032;0.322086
3.036;0.323077
3.040;0.32428
3.044;0.325524
3.048;0.326514
3.052;0.327717
3.056;0.32892
3.060;0.330123
3.064;0.331326
3.068;0.332488
3.072;0.333904
3.076;0.335107
3.080;0.33631
3.084;0.337513
3.088;0.338716
3.092;0.339919
3.096;0.341122
3.100;0.342324
3.104;0.343527
3.108;0.34473
3.112;0.345933
3.116;0.347136
3.120;0.348339
3.124;0.349542
3.128;0.350745
3.132;0.351992
3.136;0.352979
3.140;0.354226
3.144;0.355213
3.148;0.356461
3.152;0.357492
3.156;0.358523
3.160;0.359554
3.164;0.360586
3.168;0.361617
3.172;0.362648
3.176;0.363725
3.180;0.364584
3.184;0.365444
3.188;0.366303
3.192;0.367163
3.196;0.368022
3.200;0.368928
3.204;0.369569
3.208;0.370475
3.212;0.371162
3.216;0.371897
3.220;0.372366
3.224;0.3731
3.228;0.373616
3.232;0.374085
3.236;0.374866
3.240;0.375163
3.244;0.375726
3.248;0.376023
3.252;0.376586
3.256;0.376977
3.260;0.377102
3.264;0.376927
3.268;0.380299
3.272;0.377837
3.276;0.378056
3.280;0.378009
3.284;0.378228
3.288;0.378228
3.292;0.378275
3.296;0.378056
3.300;0.378103
3.304;0.377931
3.308;0.377759
3.312;0.377587
3.316;0.377462
3.320;0.377118
3.324;0.376774
3.328;0.37643
3.332;0.376086
3.336;0.375789
3.340;0.375273
3.344;0.374757
3.348;0.37424
3.352;0.373724
3.356;0.373255
3.360;0.372566
3.364;0.371878
3.368;0.37119
3.372;0.370501
3.376;0.369859
3.380;0.368952
3.384;0.36831
3.388;0.36745
3.392;0.366589
3.396;0.365729
3.400;0.364914
3.404;0.363835
3.408;0.36302
3.412;0.361942
3.416;0.361127
3.420;0.360094
3.424;0.359061
3.428;0.358029
3.432;0.35704
3.436;0.355791
3.440;0.354758
3.444;0.35377
3.448;0.35252
3.452;0.351532
3.456;0.350283
3.460;0.349294
3.464;0.348045
3.468;0.347056
3.472;0.345851
3.476;0.344646
3.480;0.343398
3.484;0.342408
3.488;0.341203
3.492;0.339997
3.496;0.338792
3.500;0.337545
3.504;0.336554
3.508;0.335349
3.512;0.334144
3.516;0.332898
3.520;0.331906
3.524;0.33066
3.528;0.329668
3.532;0.328422
3.536;0.327431
3.540;0.326185
3.544;0.325152
3.548;0.324119
3.552;0.323086
3.556;0.322054
3.560;0.320981
3.564;0.32016
3.568;0.319087
3.572;0.318267
3.576;0.317194
3.580;0.316334
3.584;0.315473
3.588;0.314573
3.592;0.313924
3.596;0.313064
3.600;0.312164
3.604;0.311476
3.608;0.310787
3.612;0.310099
3.616;0.309411
3.620;0.308684
3.624;0.308206
3.628;0.307479
3.632;0.306925
3.636;0.306619
3.640;0.306103
3.644;0.305548
3.648;0.305204
3.652;0.304898
3.656;0.304306
3.660;0.304172
3.664;0.30379
3.668;0.303618
3.672;0.303446
3.676;0.303274
3.680;0.303064
3.684;0.303064
3.688;0.303102
3.692;0.302854
3.696;0.303064
3.700;0.303064
3.704;0.303026
3.708;0.303198
3.712;0.30337
3.716;0.303542
3.720;0.303676
3.724;0.304058
3.728;0.304192
3.732;0.304536
3.736;0.30488
3.740;0.305186
3.744;0.30574
3.748;0.306045
3.752;0.306561
3.756;0.307038
3.760;0.307765
3.764;0.30828
3.768;0.308758
3.772;0.309445
3.776;0.310133
3.780;0.310821
3.784;0.311508
3.788;0.312157
3.792;0.313016
3.796;0.313406
3.800;0.317274
3.804;0.315122
3.808;0.318517
3.812;0.319376
3.816;0.320236
3.820;0.321055
3.824;0.322127
3.828;0.322946
3.832;0.323977
3.836;0.325008
3.840;0.326039
3.844;0.327603
3.848;0.325339
3.852;0.329627
3.856;0.327611
3.860;0.331693
3.864;0.330164
3.868;0.331154
3.872;0.332399
3.876;0.33343
3.880;0.334419
3.884;0.335664
3.888;0.336653
3.892;0.337899
3.896;0.33893
3.900;0.339919
3.904;0.341164
3.908;0.342195
3.912;0.343184
3.916;0.34443
3.920;0.345418
3.924;0.346664
3.928;0.347695
3.932;0.348726
3.936;0.349758
3.940;0.350789
3.944;0.35182
3.948;0.352851
3.952;0.353883
3.956;0.354914
3.960;0.35599
3.964;0.356804
3.968;0.35788
3.972;0.358695
3.976;0.359771
3.980;0.360631
3.984;0.36149
3.988;0.36235
3.992;0.363209
3.996;0.364068
4.000;0.364974
4.004;0.365615
4.008;0.365972
4.012;0.369271
4.016;0.369959
4.020;0.370693
4.024;0.371162
4.028;0.371897
4.032;0.372412
4.036;0.372882
4.040;0.373663
4.044;0.37396
4.048;0.374522
4.052;0.374819
4.056;0.375382
4.060;0.375726
4.064;0.376117
4.068;0.376242
4.072;0.376633
4.076;0.376805
4.080;0.376977
4.084;0.377149
4.088;0.377368
4.092;0.377368
4.096;0.377368
4.100;0.377368
4.104;0.377368
4.108;0.377415
4.112;0.377243
4.116;0.377071
4.120;0.376899
4.124;0.376774
4.128;0.376383
4.132;0.376258
4.136;0.375914
4.140;0.37557
4.144;0.375226
4.148;0.374929
4.152;0.374412
4.156;0.373896
4.160;0.37338
4.164;0.372864
4.168;0.372394
4.172;0.371706
4.176;0.371018
4.180;0.370329
4.184;0.369641
4.188;0.368952
4.192;0.36831
4.196;0.367404
4.200;0.366761
4.204;0.366451
4.208;0.362975
4.212;0.362114
4.216;0.361254
4.220;0.360438
4.224;0.359361
4.228;0.358545
4.232;0.357467
4.236;0.356651
4.240;0.355619
4.244;0.354586
4.248;0.353509
4.252;0.352693
4.256;0.35166
4.260;0.350671
4.264;0.349422
4.268;0.348389
4.272;0.347357
4.276;0.346324
4.280;0.345291
4.284;0.344301
4.288;0.343053
4.292;0.342021
4.296;0.34103
4.300;0.339783
4.304;0.33875
4.308;0.33776
4.312;0.336512
4.316;0.33548
4.320;0.334447
4.324;0.333414
4.328;0.332381
4.332;0.33139
4.336;0.330102
4.340;0.329324
4.344;0.328037
4.348;0.327217
4.352;0.326185
4.356;0.325111
4.360;0.324291
4.364;0.323218
4.368;0.322398
4.372;0.321325
4.376;0.320464
4.380;0.319604
4.384;0.318743
4.388;0.317883
4.392;0.317022
4.396;0.316122
4.400;0.315473
4.404;0.314573
4.408;0.313885
4.412;0.313197
4.416;0.312469
4.420;0.311992
4.424;0.311304
4.428;0.310576
4.432;0.31006
4.436;0.309544
4.440;0.309028
4.444;0.308473
4.448;0.308168
4.452;0.307613
4.456;0.307269
4.460;0.306925
4.464;0.306581
4.468;0.306198
4.472;0.306026
4.476;0.305854
4.480;0.305682
4.484;0.30551
4.488;0.305338
4.492;0.305128
4.496;0.305128
4.500;0.305128
4.504;0.305128
4.508;0.305128
4.512;0.30509
4.516;0.305262
4.520;0.305472
4.524;0.305396
4.528;0.305778
4.532;0.30595
4.536;0.306083
4.540;0.306427
4.544;0.306771
4.548;0.307115
4.552;0.307459
4.556;0.307765
4.560;0.30828
4.564;0.308796
4.568;0.309312
4.572;0.309828
4.576;0.310305
4.580;0.311031
4.584;0.311508
4.588;0.312196
4.592;0.312884
4.596;0.313571
4.600;0.314259
4.604;0.314907
4.608;0.315806
4.612;0.316454
4.616;0.317314
4.620;0.318173
4.624;0.319033
4.628;0.319892
4.632;0.320711
4.636;0.321783
4.640;0.322642
4.644;0.323461
4.648;0.324493
4.652;0.325565
4.656;0.326383
4.660;0.327414
4.664;0.328487
4.668;0.329264
4.672;0.330549
4.676;0.331367
4.680;0.332357
4.684;0.333602
4.688;0.334633
4.692;0.335664
4.696;0.336695
4.700;0.337685
4.704;0.33893
4.708;0.339961
4.712;0.340992
4.716;0.342023
4.720;0.343012
4.724;0.344258
4.728;0.345289
4.732;0.34632
4.736;0.347351
4.740;0.348383
4.744;0.349414
4.748;0.350445
4.752;0.351476
4.756;0.352508
4.760;0.353583
4.764;0.354398
4.768;0.355474
4.772;0.356289
4.776;0.357365
4.780;0.358224
4.784;0.359084
4.788;0.359404
4.792;0.362865
4.796;0.363725
4.800;0.36463
4.804;0.365272
4.808;0.366177
4.812;0.366865
4.816;0.367552
4.820;0.36824
4.824;0.368928
4.828;0.369661
4.832;0.370131
4.836;0.370865
4.840;0.371381
4.844;0.371897
4.848;0.372412
4.852;0.372975
4.856;0.373319
4.860;0.373616
4.864;0.374178
4.868;0.374522
4.872;0.374913
4.876;0.375038
4.880;0.375429
4.884;0.375601
4.888;0.375773
4.892;0.375945
4.896;0.376117
4.900;0.376336
4.904;0.376336
4.908;0.376336
4.912;0.376336
4.916;0.376336
4.920;0.376383
4.924;0.376211
4.928;0.376039
4.932;0.375867
4.936;0.375742
4.940;0.375351
4.944;0.375226
4.948;0.374882
4.952;0.374538
4.956;0.37424
4.960;0.373677
4.964;0.37338
4.968;0.372864
4.972;0.372348
4.976;0.371831
4.980;0.371315
4.984;0.370845
4.988;0.370157
4.992;0.369469
4.996;0.36878
5.000;0.368092
5.004;0.367404
5.008;0.366761
5.012;0.365901
5.016;0.364994
5.020;0.364397
5.024;0.363319
5.028;0.362459
5.032;0.361598
5.036;0.360783
5.040;0.359705
5.044;0.358889
5.048;0.357856
5.052;0.356779
5.056;0.355963
5.060;0.35493
5.064;0.353897
5.068;0.352865
5.072;0.351832
5.076;0.350799
5.080;0.350336
5.084;0.346496
5.088;0.345463
5.092;0.34443
5.096;0.343441
5.100;0.342193
5.104;0.34116
5.108;0.340127
5.112;0.339094
5.116;0.338104
5.120;0.336857
5.124;0.335824
5.128;0.334791
5.132;0.333758
5.136;0.332726
5.140;0.331693
5.144;0.33066
5.148;0.329627
5.152;0.328594
5.156;0.327521
5.160;0.326701
5.164;0.325628
5.168;0.324808
5.172;0.323734
5.176;0.322914
5.180;0.321841
5.184;0.320981
5.188;0.32012
5.192;0.31926
5.196;0.318359
5.200;0.317711
5.204;0.31681
5.208;0.316122
5.212;0.315473
5.216;0.314534
5.220;0.314057
5.224;0.313369
5.228;0.31268
5.232;0.311953
5.236;0.311437
5.240;0.310921
5.244;0.310404
5.248;0.309888
5.252;0.309333
5.256;0.309028
5.260;0.308473
5.264;0.308129
5.268;0.307785
5.272;0.307402
5.276;0.307269
5.280;0.306886
5.284;0.306714
5.288;0.306542
5.292;0.30637
5.296;0.306198
5.300;0.305988
5.304;0.305988
5.308;0.305988
5.312;0.305988
5.316;0.305988
5.320;0.30595
5.324;0.306122
5.328;0.306294
5.332;0.306466
5.336;0.306638
5.340;0.30681
5.344;0.306943
5.348;0.307287
5.352;0.307631
5.356;0.307975
5.360;0.308319
5.364;0.308624
5.368;0.309179
5.372;0.309484
5.376;0.31
5.380;0.310516
5.384;0.310993
5.388;0.311719
5.392;0.312196
5.396;0.312884
5.400;0.313571
5.404;0.314259
5.408;0.314947
5.412;0.315634
5.416;0.316282
5.420;0.317181
5.424;0.317829
5.428;0.318689
5.432;0.319548
5.436;0.320408
5.440;0.321267
5.444;0.322127
5.448;0.322946
5.452;0.324017
5.456;0.324836
5.460;0.325908
5.464;0.326727
5.468;0.327758
5.472;0.32883
5.476;0.329649
5.480;0.33068
5.484;0.331711
5.488;0.332742
5.492;0.333774
5.496;0.334805
5.500;0.335836
5.504;0.336867
5.508;0.337899
5.512;0.33893
5.516;0.339961
5.520;0.340992
5.524;0.342023
5.528;0.343055
5.532;0.344086
5.536;0.345117
5.540;0.346148
5.544;0.34718
5.548;0.348254
5.552;0.34907
5.556;0.350145
5.560;0.350961
5.564;0.351992
5.568;0.353067
5.572;0.353927
5.576;0.354742
5.580;0.355818
5.584;0.356677
5.588;0.357581
5.592;0.358224
5.596;0.359084
5.600;0.359943
5.604;0.360307
5.608;0.363598
5.612;0.36424
5.616;0.365145
5.620;0.365833
5.624;0.366567
5.628;0.367036
5.632;0.36777
5.636;0.36824
5.640;0.368974
5.644;0.369489
5.648;0.370051
5.652;0.370349
5.656;0.370911
5.660;0.371255
5.664;0.371599
5.668;0.371943
5.672;0.372287
5.676;0.372677
5.680;0.372803
5.684;0.373193
5.688;0.373926
5.692;0.371474
5.696;0.371692
5.700;0.371646
5.704;0.371864
5.708;0.371864
5.712;0.371864
5.716;0.371864
5.720;0.37191
5.724;0.371738
5.728;0.37152
5.732;0.371566
5.736;0.371441
5.740;0.37105
5.744;0.370878
5.748;0.370753
5.752;0.370409
5.756;0.370065
5.760;0.36972
5.764;0.369376
5.768;0.369078
5.772;0.368516
5.776;0.368218
5.780;0.367702
5.784;0.367186
5.788;0.36667
5.792;0.366199
5.796;0.365465
5.800;0.364994
5.804;0.364306
5.808;0.363618
5.812;0.362929
5.816;0.362241
5.820;0.361553
5.824;0.36091
5.828;0.360004
5.832;0.359361
5.836;0.358455
5.840;0.357812
5.844;0.356951
5.848;0.356091
5.852;0.35523
5.856;0.354414
5.860;0.353337
5.864;0.352476
5.868;0.351616
5.872;0.350799
5.876;0.349723
5.880;0.348906
5.884;0.347829
5.888;0.347012
5.892;0.345936
5.896;0.345119
5.900;0.344043
5.904;0.343225
5.908;0.342193
5.912;0.341117
5.916;0.340299
5.920;0.339224
5.924;0.338406
5.928;0.337331
5.932;0.336512
5.936;0.33548
5.940;0.334405
5.944;0.333544
5.948;0.332726
5.952;0.331651
5.956;0.330791
5.960;0.329971
5.964;0.328898
5.968;0.328037
5.972;0.327176
5.976;0.326316
5.980;0.325415
5.984;0.324808
5.988;0.323694
5.992;0.323046
5.996;0.321662
6.000;0.324008
6.004;0.320768
6.008;0.3196
6.012;0.321457
6.016;0.320768
6.020;0.32008
6.024;0.319392
6.028;0.318663
6.032;0.318147
6.036;0.317631
6.040;0.317155
6.044;0.316427
6.048;0.315871
6.052;0.315566
6.056;0.31505
6.060;0.314495
6.064;0.314151
6.068;0.313806
6.072;0.313462
6.076;0.313118
6.080;0.312774
6.084;0.312391
6.088;0.312219
6.092;0.312086
6.096;0.311703
6.100;0.311492
6.104;0.311531
6.108;0.311788
6.112;0.309256
6.116;0.309295
6.120;0.309045
6.124;0.309256
6.128;0.309256
6.132;0.309217
6.136;0.309389
6.140;0.309561
6.144;0.309733
6.148;0.309905
6.152;0.310077
6.156;0.31021
6.160;0.310554
6.164;0.310898
6.168;0.311242
6.172;0.311586
6.176;0.311891
6.180;0.312446
6.184;0.312751
6.188;0.313267
6.192;0.313782
6.196;0.314298
6.200;0.314814
6.204;0.31533
6.208;0.315806
6.212;0.316533
