time;position
0.970;0.400280
0.975;0.402341
0.980;0.404403
0.985;0.406505
0.990;0.408436
0.995;0.410072
1.000;0.412175
1.005;0.414065
1.010;0.415954
1.015;0.417886
1.020;0.419562
1.025;0.421495
1.030;0.423255
1.035;0.424802
1.040;0.426348
1.045;0.427895
1.050;0.429442
1.055;0.431031
1.060;0.432449
1.065;0.433609
1.070;0.435027
1.075;0.436274
1.080;0.437306
1.085;0.438337
1.090;0.439412
1.095;0.440272
1.100;0.441131
1.105;0.442079
1.110;0.442595
1.115;0.443155
1.120;0.444254
1.125;0.441229
1.130;0.440677
1.135;0.438128
1.140;0.438043
1.145;0.437483
1.150;0.437577
1.155;0.434467
1.160;0.436921
1.165;0.437568
1.170;0.437612
1.175;0.436915
1.180;0.439332
1.185;0.438984
1.190;0.439764
1.195;0.439292
1.200;0.437859
1.205;0.440929
1.210;0.439193
1.215;0.442148
1.220;0.437949
1.225;0.439768
1.230;0.438563
1.235;0.437840
1.240;0.434303
1.245;0.432926
1.250;0.431592
1.255;0.430000
1.260;0.428666
1.265;0.427159
1.270;0.425395
1.275;0.423888
1.280;0.422166
1.285;0.420487
1.290;0.418551
1.295;0.416871
1.300;0.414976
1.305;0.413124
1.310;0.411016
1.315;0.409122
1.320;0.406780
1.325;0.407269
1.330;0.405162
1.335;0.403348
1.340;0.401069
1.345;0.399003
1.350;0.396936
1.355;0.394870
1.360;0.392803
1.365;0.390737
1.370;0.388670
1.375;0.386643
1.380;0.384365
1.385;0.382299
1.390;0.380270
1.395;0.378031
1.400;0.375755
1.405;0.373726
1.410;0.371450
1.415;0.369420
1.420;0.367145
1.425;0.365042
1.430;0.363184
1.435;0.361081
1.440;0.359187
1.445;0.357293
1.450;0.355399
1.455;0.353469
1.460;0.351783
1.465;0.349819
1.470;0.348304
1.475;0.346548
1.480;0.344998
1.485;0.343449
1.490;0.341865
1.495;0.340488
1.500;0.339111
1.505;0.337700
1.510;0.336496
1.515;0.335257
1.520;0.334225
1.525;0.333192
1.530;0.332126
1.535;0.331266
1.540;0.330769
1.545;0.327586
1.550;0.327103
1.555;0.326382
1.560;0.325866
1.565;0.325317
1.570;0.324973
1.575;0.324596
1.580;0.324424
1.585;0.324252
1.590;0.324048
1.595;0.324016
1.600;0.324188
1.605;0.324360
1.610;0.324499
1.615;0.324811
1.620;0.325359
1.625;0.325638
1.630;0.326358
1.635;0.326841
1.640;0.327529
1.645;0.328184
1.650;0.329043
1.655;0.329870
1.660;0.330901
1.665;0.331933
1.670;0.332931
1.675;0.334101
1.680;0.335141
1.685;0.338569
1.690;0.339910
1.695;0.341491
1.700;0.342831
1.705;0.344378
1.710;0.345890
1.715;0.347608
1.720;0.349327
1.725;0.351010
1.730;0.352935
1.735;0.354618
1.740;0.356508
1.745;0.358398
1.750;0.360252
1.755;0.362313
1.760;0.364375
1.765;0.366436
1.770;0.368498
1.775;0.370559
1.780;0.372621
1.785;0.374645
1.790;0.376916
1.795;0.378939
1.800;0.381249
1.805;0.383062
1.810;0.385334
1.815;0.387356
1.820;0.389628
1.825;0.391729
1.830;0.393540
1.835;0.395813
1.840;0.397875
1.845;0.399936
1.850;0.402520
1.855;0.401826
1.860;0.403928
1.865;0.405777
1.870;0.407920
1.875;0.409597
1.880;0.411487
1.885;0.413377
1.890;0.415309
1.895;0.417027
1.900;0.418745
1.905;0.420464
1.910;0.422182
1.915;0.423942
1.920;0.425489
1.925;0.427078
1.930;0.428453
1.935;0.429828
1.940;0.431203
1.945;0.432621
1.950;0.433868
1.955;0.434856
1.960;0.436102
1.965;0.437177
1.970;0.438037
1.975;0.438897
1.980;0.439800
1.985;0.440488
1.990;0.441176
1.995;0.441907
2.000;0.442468
2.005;0.442811
2.010;0.443155
2.015;0.443544
2.020;0.443716
2.025;0.443932
2.030;0.443932
2.035;0.443932
2.040;0.443976
2.045;0.443849
2.050;0.443505
2.055;0.443161
2.060;0.442861
2.065;0.442345
2.070;0.441829
2.075;0.441401
2.080;0.440496
2.085;0.439852
2.090;0.438991
2.095;0.438175
2.100;0.437142
2.105;0.436110
2.110;0.435121
2.115;0.433916
2.120;0.432711
2.125;0.431549
2.130;0.430172
2.135;0.428838
2.140;0.427246
2.145;0.425911
2.150;0.424404
2.155;0.422683
2.160;0.420961
2.165;0.419239
2.170;0.417518
2.175;0.415837
2.180;0.413902
2.185;0.412221
2.190;0.410286
2.195;0.408646
2.200;0.406498
2.205;0.404858
2.210;0.402791
2.215;0.400284
2.220;0.400513
2.225;0.398658
2.230;0.396632
2.235;0.394314
2.240;0.392498
2.245;0.390220
2.250;0.388154
2.255;0.386087
2.260;0.383982
2.265;0.382165
2.270;0.379888
2.275;0.377821
2.280;0.375755
2.285;0.373688
2.290;0.371622
2.295;0.369555
2.300;0.367452
2.305;0.365595
2.310;0.363492
2.315;0.361598
2.320;0.359668
2.325;0.357982
2.330;0.356052
2.335;0.354330
2.340;0.352609
2.345;0.350887
2.350;0.349130
2.355;0.347581
2.360;0.346413
2.365;0.342554
2.370;0.340802
2.375;0.341659
2.380;0.340864
2.385;0.337184
2.390;0.335576
2.395;0.337211
2.400;0.333708
2.405;0.332642
2.410;0.331782
2.415;0.330888
2.420;0.330200
2.425;0.329182
2.430;0.330875
2.435;0.328102
2.440;0.327586
2.445;0.327037
2.450;0.326693
2.455;0.326317
2.460;0.326145
2.465;0.325940
2.470;0.325940
2.475;0.325940
2.480;0.325907
2.485;0.326047
2.490;0.326391
2.495;0.326735
2.500;0.327079
2.505;0.327390
2.510;0.327873
2.515;0.328561
2.520;0.329248
2.525;0.329903
2.530;0.330763
2.535;0.331589
2.540;0.332620
2.545;0.333652
2.550;0.334650
2.555;0.335484
2.560;0.338947
2.565;0.340116
2.570;0.341491
2.575;0.342831
2.580;0.344412
2.585;0.345753
2.590;0.347265
2.595;0.349018
2.600;0.350529
2.605;0.352248
2.610;0.353966
2.615;0.355649
2.620;0.357539
2.625;0.359429
2.630;0.361319
2.635;0.363208
2.640;0.365062
2.645;0.367160
2.650;0.369013
2.655;0.371075
2.660;0.373136
2.665;0.375198
2.670;0.377259
2.675;0.379321
2.680;0.381420
2.685;0.383272
2.690;0.385334
2.695;0.387395
2.700;0.389457
2.705;0.391557
2.710;0.393408
2.715;0.395469
2.720;0.397531
2.725;0.399632
2.730;0.401522
2.735;0.403372
2.740;0.405961
2.745;0.405302
2.750;0.407233
2.755;0.408951
2.760;0.410628
2.765;0.412518
2.770;0.414450
2.775;0.416168
2.780;0.417928
2.785;0.419433
2.790;0.421193
2.795;0.422740
2.800;0.424329
2.805;0.425703
2.810;0.427078
2.815;0.428453
2.820;0.429871
2.825;0.431074
2.830;0.432321
2.835;0.433309
2.840;0.434599
2.845;0.435458
2.850;0.435839
2.855;0.439552
2.860;0.438081
2.865;0.438812
2.870;0.439284
2.875;0.440060
2.880;0.440404
2.885;0.440792
2.890;0.440920
2.895;0.441308
2.900;0.441612
2.905;0.441224
2.910;0.441052
2.915;0.440792
2.920;0.441008
2.925;0.440964
2.930;0.441268
2.935;0.440924
2.940;0.440580
2.945;0.440236
2.950;0.439936
2.955;0.439464
2.960;0.438819
2.965;0.437915
2.970;0.437271
2.975;0.436454
2.980;0.435421
2.985;0.434389
2.990;0.433399
2.995;0.432151
3.000;0.431205
3.005;0.429785
3.010;0.428623
3.015;0.427246
3.020;0.425911
3.025;0.424362
3.030;0.422813
3.035;0.421263
3.040;0.419756
3.045;0.417992
3.050;0.416484
3.055;0.414804
3.060;0.412869
3.065;0.411188
3.070;0.409212
3.075;0.407745
3.080;0.405850
3.085;0.403956
3.090;0.402062
3.095;0.399728
3.100;0.400208
3.105;0.398102
3.110;0.396247
3.115;0.394142
3.120;0.392326
3.125;0.390048
3.130;0.387943
3.135;0.386049
3.140;0.384155
3.145;0.382337
3.150;0.380060
3.155;0.377994
3.160;0.375889
3.165;0.373995
3.170;0.372139
3.175;0.370035
3.180;0.368141
3.185;0.366247
3.190;0.364353
3.195;0.362459
3.200;0.360529
3.205;0.358807
3.210;0.357085
3.215;0.355363
3.220;0.353642
3.225;0.351885
3.230;0.350335
3.235;0.348786
3.240;0.347202
3.245;0.345825
3.250;0.344827
3.255;0.341143
3.260;0.339972
3.265;0.338527
3.270;0.337528
3.275;0.336290
3.280;0.335224
3.285;0.334397
3.290;0.333331
3.295;0.332437
3.300;0.331749
3.305;0.331060
3.310;0.330339
3.315;0.329823
3.320;0.329307
3.325;0.328725
3.330;0.328586
3.335;0.328209
3.340;0.328037
3.345;0.327865
3.350;0.327660
3.355;0.327627
3.360;0.327799
3.365;0.327971
3.370;0.328110
3.375;0.328421
3.380;0.328970
3.385;0.329281
3.390;0.329764
3.395;0.330485
3.400;0.330968
3.405;0.331622
3.410;0.332482
3.415;0.333308
3.420;0.334373
3.425;0.335199
3.430;0.336197
3.435;0.337400
3.440;0.338603
3.445;0.339806
3.450;0.340975
3.455;0.342350
3.460;0.343313
3.465;0.347128
3.470;0.348674
3.475;0.350221
3.480;0.351732
3.485;0.353451
3.490;0.355169
3.495;0.356887
3.500;0.358605
3.505;0.360288
3.510;0.362178
3.515;0.364068
3.520;0.365957
3.525;0.367847
3.530;0.369700
3.535;0.371762
3.540;0.373861
3.545;0.375751
3.550;0.377603
3.555;0.379664
3.560;0.381764
3.565;0.383616
3.570;0.385677
3.575;0.387777
3.580;0.389628
3.585;0.391768
3.590;0.393408
3.595;0.395509
3.600;0.397359
3.605;0.399461
3.610;0.401351
3.615;0.403240
3.620;0.405617
3.625;0.404959
3.630;0.406930
3.635;0.408436
3.640;0.410113
3.645;0.412085
3.650;0.413590
3.655;0.415309
3.660;0.417027
3.665;0.418787
3.670;0.420334
3.675;0.421922
3.680;0.422790
3.685;0.426735
3.690;0.428110
3.695;0.429527
3.700;0.430730
3.705;0.431934
3.710;0.433180
3.715;0.434255
3.720;0.435071
3.725;0.436146
3.730;0.437049
3.735;0.437693
3.740;0.438597
3.745;0.439328
3.750;0.439844
3.755;0.440360
3.760;0.440920
3.765;0.441264
3.770;0.441608
3.775;0.441996
3.780;0.442168
3.785;0.442384
3.790;0.442384
3.795;0.442428
3.800;0.442256
3.805;0.442084
3.810;0.441956
3.815;0.441612
3.820;0.441312
3.825;0.440796
3.830;0.440324
3.835;0.439636
3.840;0.438948
3.845;0.438303
3.850;0.437443
3.855;0.436582
3.860;0.435765
3.865;0.434733
3.870;0.433700
3.875;0.432711
3.880;0.431506
3.885;0.430301
3.890;0.429139
3.895;0.427762
3.900;0.426428
3.905;0.425304
3.910;0.421607
3.915;0.420100
3.920;0.418337
3.925;0.416829
3.930;0.415107
3.935;0.413385
3.940;0.411664
3.945;0.409942
3.950;0.408220
3.955;0.406051
3.960;0.407160
3.965;0.402480
3.970;0.402923
3.975;0.400989
3.980;0.399347
3.985;0.397241
3.990;0.395347
3.995;0.393492
4.000;0.391347
4.005;0.389704
4.010;0.387598
4.015;0.385704
4.020;0.383810
4.025;0.381954
4.030;0.379888
4.035;0.377784
4.040;0.375927
4.045;0.373823
4.050;0.371929
4.055;0.370035
4.060;0.368141
4.065;0.366210
4.070;0.364525
4.075;0.362595
4.080;0.360873
4.085;0.359151
4.090;0.357429
4.095;0.355672
4.100;0.354123
4.105;0.352573
4.110;0.351024
4.115;0.349440
4.120;0.348062
4.125;0.346685
4.130;0.345308
4.135;0.343897
4.140;0.342658
4.145;0.341659
4.150;0.340795
4.155;0.337123
4.160;0.338694
4.165;0.335568
4.170;0.334707
4.175;0.333814
4.180;0.333125
4.185;0.332437
4.190;0.331716
4.195;0.331166
4.200;0.330855
4.205;0.330306
4.210;0.329929
4.215;0.329757
4.220;0.329585
4.225;0.329380
4.230;0.329380
4.235;0.329347
4.240;0.329519
4.245;0.329691
4.250;0.329830
4.255;0.330174
4.260;0.330485
4.265;0.331001
4.270;0.331483
4.275;0.332204
4.280;0.332654
4.285;0.333547
4.290;0.334201
4.295;0.335027
4.300;0.336092
4.305;0.336918
4.310;0.337915
4.315;0.339153
4.320;0.339742
4.325;0.343416
4.330;0.344584
4.335;0.345959
4.340;0.347334
4.345;0.348674
4.350;0.350256
4.355;0.351560
4.360;0.353314
4.365;0.354861
4.370;0.356372
4.375;0.358090
4.380;0.359808
4.385;0.361490
4.390;0.363417
4.395;0.365098
4.400;0.366988
4.405;0.368878
4.410;0.370768
4.415;0.372695
4.420;0.374339
4.425;0.376438
4.430;0.378328
4.435;0.380180
4.440;0.382279
4.445;0.384169
4.450;0.386021
4.455;0.388160
4.460;0.389800
4.465;0.392371
4.470;0.391260
4.475;0.396156
4.480;0.395509
4.485;0.397399
4.490;0.399289
4.495;0.401179
4.500;0.403109
4.505;0.404827
4.510;0.406545
4.515;0.408305
4.520;0.409810
4.525;0.411528
4.530;0.413288
4.535;0.414835
4.540;0.416381
4.545;0.417928
4.550;0.419516
4.555;0.420849
4.560;0.422438
4.565;0.423855
4.570;0.425058
4.575;0.426262
4.580;0.427465
4.585;0.428711
4.590;0.429699
4.595;0.430989
4.600;0.431848
4.605;0.432708
4.610;0.433567
4.615;0.434470
4.620;0.435158
4.625;0.435889
4.630;0.436405
4.635;0.436965
4.640;0.437309
4.645;0.437652
4.650;0.437996
4.655;0.438428
4.660;0.438516
4.665;0.438128
4.670;0.437956
4.675;0.437740
4.680;0.437740
4.685;0.437740
4.690;0.437784
4.695;0.437699
4.700;0.437139
4.705;0.436795
4.710;0.436495
4.715;0.435979
4.720;0.435550
4.725;0.434646
4.730;0.434001
4.735;0.433141
4.740;0.432323
4.745;0.431291
4.750;0.430258
4.755;0.429268
4.760;0.428064
4.765;0.426859
4.770;0.425697
4.775;0.424319
4.780;0.422942
4.785;0.421565
4.790;0.420230
4.795;0.418681
4.800;0.417131
4.805;0.415582
4.810;0.414074
4.815;0.412352
4.820;0.410590
4.825;0.408631
4.830;0.409212
4.835;0.407745
4.840;0.405810
4.845;0.404129
4.850;0.402194
4.855;0.400513
4.860;0.398618
4.865;0.396724
4.870;0.394791
4.875;0.393148
4.880;0.391003
4.885;0.389359
4.890;0.387215
4.895;0.385571
4.900;0.383466
4.905;0.381572
4.910;0.379678
4.915;0.377784
4.920;0.375889
4.925;0.373995
4.930;0.372101
4.935;0.370170
4.940;0.368485
4.945;0.366555
4.950;0.364833
4.955;0.363111
4.960;0.361389
4.965;0.359668
4.970;0.357910
4.975;0.356361
4.980;0.354811
4.985;0.353262
4.990;0.351713
4.995;0.350128
5.000;0.348751
5.005;0.347339
5.010;0.346134
5.015;0.344929
5.020;0.343725
5.025;0.342485
5.030;0.341453
5.035;0.340420
5.040;0.339354
5.045;0.338866
5.050;0.335337
5.055;0.337316
5.060;0.334124
5.065;0.333641
5.070;0.332920
5.075;0.332370
5.080;0.332026
5.085;0.331682
5.090;0.331305
5.095;0.331133
5.100;0.330961
5.105;0.330756
5.110;0.330756
5.115;0.330723
5.120;0.330895
5.125;0.331067
5.130;0.331206
5.135;0.331550
5.140;0.331860
5.145;0.332376
5.150;0.332892
5.155;0.333375
5.160;0.334062
5.165;0.334717
5.170;0.335576
5.175;0.336436
5.180;0.337295
5.185;0.337716
5.190;0.341215
5.195;0.342212
5.200;0.343450
5.205;0.344412
5.210;0.345822
5.215;0.346990
5.220;0.348365
5.225;0.349705
5.230;0.351287
5.235;0.352591
5.240;0.354345
5.245;0.355892
5.250;0.357403
5.255;0.359157
5.260;0.360667
5.265;0.362349
5.270;0.364276
5.275;0.365994
5.280;0.367676
5.285;0.369565
5.290;0.371455
5.295;0.373345
5.300;0.375235
5.305;0.377125
5.310;0.379015
5.315;0.380943
5.320;0.382585
5.325;0.384723
5.330;0.386403
5.335;0.388332
5.340;0.389972
5.345;0.392112
5.350;0.393791
5.355;0.396116
5.360;0.395246
5.365;0.399940
5.370;0.399289
5.375;0.401219
5.380;0.402937
5.385;0.404655
5.390;0.406414
5.395;0.407961
5.400;0.409467
5.405;0.411226
5.410;0.412731
5.415;0.414491
5.420;0.416079
5.425;0.417412
5.430;0.419001
5.435;0.420376
5.440;0.421751
5.445;0.423168
5.450;0.424371
5.455;0.425574
5.460;0.426820
5.465;0.427809
5.470;0.429097
5.475;0.429914
5.480;0.430989
5.485;0.431891
5.490;0.432536
5.495;0.433439
5.500;0.434170
5.505;0.434686
5.510;0.435201
5.515;0.435717
5.520;0.436277
5.525;0.436664
5.530;0.436793
5.535;0.437180
5.540;0.437396
5.545;0.437396
5.550;0.437396
5.555;0.437440
5.560;0.437268
5.565;0.437096
5.570;0.436967
5.575;0.436623
5.580;0.436323
5.585;0.435807
5.590;0.435291
5.595;0.434818
5.600;0.434130
5.605;0.433485
5.610;0.432624
5.615;0.431764
5.620;0.430903
5.625;0.430086
5.630;0.429053
5.635;0.428064
5.640;0.426859
5.645;0.425654
5.650;0.424449
5.655;0.423287
5.660;0.421910
5.665;0.420532
5.670;0.419197
5.675;0.417648
5.680;0.416057
5.685;0.414721
5.690;0.413213
5.695;0.411450
5.700;0.409901
5.705;0.408392
5.710;0.406671
5.715;0.404949
5.720;0.402784
5.725;0.403440
5.730;0.401506
5.735;0.399824
5.740;0.397890
5.745;0.396208
5.750;0.394274
5.755;0.392592
5.760;0.390659
5.765;0.388976
5.770;0.387082
5.775;0.385188
5.780;0.383294
5.785;0.381400
5.790;0.379505
5.795;0.377574
5.800;0.375889
5.805;0.373958
5.810;0.372274
5.815;0.370342
5.820;0.368621
5.825;0.366899
5.830;0.365177
5.835;0.363455
5.840;0.361698
5.845;0.360184
5.850;0.358427
5.855;0.356877
5.860;0.355292
5.865;0.353915
5.870;0.352538
5.875;0.351161
5.880;0.349784
5.885;0.348372
5.890;0.347167
5.895;0.345962
5.900;0.344723
5.905;0.343690
5.910;0.342658
5.915;0.341591
5.920;0.340764
5.925;0.339664
5.930;0.339383
5.935;0.336189
5.940;0.335706
5.945;0.334984
5.950;0.334468
5.955;0.333952
5.960;0.333403
5.965;0.333025
5.970;0.332887
5.975;0.332509
5.980;0.332304
5.985;0.332304
5.990;0.332304
5.995;0.332271
6.000;0.332443
6.005;0.332615
6.010;0.332753
6.015;0.333097
6.020;0.333408
6.025;0.333924
6.030;0.334440
6.035;0.334922
6.040;0.335610
6.045;0.336264
6.050;0.337157
6.055;0.337406
6.060;0.340734
6.065;0.341559
6.070;0.342590
6.075;0.343587
6.080;0.344825
6.085;0.345787
6.090;0.347197
6.095;0.348365
6.100;0.349740
6.105;0.351115
6.110;0.352490
6.115;0.353830
6.120;0.355376
6.125;0.356923
6.130;0.358469
6.135;0.359980
6.140;0.361698
6.145;0.363417
6.150;0.365135
6.155;0.366853
6.160;0.368571
6.165;0.370253
6.170;0.372180
6.175;0.373861
6.180;0.375751
6.185;0.377678
6.190;0.379359
6.195;0.381287
6.200;0.382967
6.205;0.384895
6.210;0.386575
6.215;0.388503
6.220;0.390183
6.225;0.392112
6.230;0.393791
6.235;0.395720
6.240;0.397399
6.245;0.399369
6.250;0.400835
6.255;0.403249
6.260;0.402422
6.265;0.404180
6.270;0.405686
6.275;0.407445
6.280;0.408992
6.285;0.410539
6.290;0.412085
6.295;0.413632
6.300;0.415220
6.305;0.416595
6.310;0.417970
6.315;0.419345
6.320;0.420761
6.325;0.421922
6.330;0.423382
6.335;0.424371
6.340;0.425617
6.345;0.426648
6.350;0.427679
6.355;0.428754
6.360;0.429613
6.365;0.430516
6.370;0.431160
6.375;0.432106
6.380;0.432579
6.385;0.433310
6.390;0.433826
6.395;0.434385
6.400;0.434729
6.405;0.435073
6.410;0.435460
6.415;0.435632
6.420;0.435848
6.425;0.435848
6.430;0.435848
6.435;0.435892
6.440;0.435720
6.445;0.435548
6.450;0.435419
6.455;0.435075
6.460;0.434774
6.465;0.434258
6.470;0.433742
6.475;0.433269
6.480;0.432581
6.485;0.431893
6.490;0.431248
6.495;0.430387
6.500;0.429527
6.505;0.428709
6.510;0.427677
6.515;0.426644
6.520;0.425654
6.525;0.424449
6.530;0.423244
6.535;0.422082
6.540;0.420705
6.545;0.419327
6.550;0.417950
6.555;0.416573
6.560;0.415238
6.565;0.413688
6.570;0.412139
6.575;0.410548
6.580;0.409253
6.585;0.407491
6.590;0.405941
6.595;0.404473
6.600;0.402498
6.605;0.400989
6.610;0.398828
6.615;0.399479
6.620;0.397546
6.625;0.395824
6.630;0.394102
6.635;0.392420
6.640;0.390486
6.645;0.388804
6.650;0.386871
6.655;0.385188
6.660;0.383255
6.665;0.381572
6.670;0.379640
6.675;0.377956
6.680;0.376024
6.685;0.374302
6.690;0.372581
6.695;0.370859
6.700;0.369137
6.705;0.367415
6.710;0.365694
6.715;0.363936
6.720;0.362386
6.725;0.360837
6.730;0.359287
6.735;0.357738
6.740;0.356153
6.745;0.354776
6.750;0.353399
6.755;0.352022
6.760;0.350609
6.765;0.349405
6.770;0.348200
6.775;0.346960
6.780;0.345928
6.785;0.344895
6.790;0.344241
6.795;0.340902
6.800;0.340042
6.805;0.339148
6.810;0.338493
6.815;0.337565
6.820;0.337083
6.825;0.336361
6.830;0.335811
6.835;0.335501
6.840;0.334951
6.845;0.334607
6.850;0.334229
6.855;0.334024
6.860;0.334057
6.865;0.333852
6.870;0.333819
6.875;0.334024
6.880;0.333991
6.885;0.334129
6.890;0.334507
6.895;0.334612
6.900;0.335161
6.905;0.335471
6.910;0.335954
6.915;0.336675
6.920;0.337157
6.925;0.337811
6.930;0.338705
6.935;0.339358
6.940;0.340184
6.945;0.341249
6.950;0.341665
6.955;0.345549
6.960;0.344309
6.965;0.344893
6.970;0.348956
6.975;0.347502
6.980;0.350943
6.985;0.352318
6.990;0.353693
6.995;0.355032
7.000;0.356615
7.005;0.357954
7.010;0.359465
7.015;0.361219
7.020;0.362766
7.025;0.364276
7.030;0.365994
7.035;0.367749
7.040;0.369259
7.045;0.370977
7.050;0.372658
7.055;0.374585
7.060;0.376304
7.065;0.377984
7.070;0.379912
7.075;0.381630
7.080;0.383310
7.085;0.385239
7.090;0.386957
7.095;0.388675
7.100;0.390355
7.105;0.392284
7.110;0.394002
7.115;0.396116
7.120;0.395286
7.125;0.399808
7.130;0.398547
7.135;0.403077
7.140;0.402250
7.145;0.404008
7.150;0.405555
7.155;0.407142
7.160;0.408476
7.165;0.410023
7.170;0.411570
7.175;0.413157
7.180;0.414532
7.185;0.415907
7.190;0.417282
7.195;0.418699
7.200;0.419902
7.205;0.421105
7.210;0.422308
7.215;0.423554
7.220;0.424585
7.225;0.425617
7.230;0.426691
7.235;0.427550
7.240;0.428410
7.245;0.429312
7.250;0.430000
7.255;0.430688
7.260;0.431419
7.265;0.431934
7.270;0.432450
7.275;0.433009
7.280;0.433353
7.285;0.433741
7.290;0.433869
7.295;0.434300
7.300;0.434257
7.305;0.434472
7.310;0.434038
7.315;0.436192
7.320;0.436236
7.325;0.436107
7.330;0.435763
7.335;0.435419
7.340;0.435119
7.345;0.434559
7.350;0.434302
7.355;0.433570
7.360;0.433141
7.365;0.432237
7.370;0.431592
7.375;0.430731
7.380;0.430345
7.385;0.427160
7.390;0.426128
7.395;0.425095
7.400;0.424105
7.405;0.422900
7.410;0.421695
7.415;0.420490
7.420;0.419327
7.425;0.417950
7.430;0.416573
7.435;0.415196
7.440;0.413860
7.445;0.412311
7.450;0.410721
7.455;0.409343
7.460;0.408048
7.465;0.405839
7.470;0.407078
7.475;0.402743
7.480;0.403572
7.485;0.401850
7.490;0.400128
7.495;0.398367
7.500;0.396897
7.505;0.394923
7.510;0.393453
7.515;0.391480
7.520;0.390009
7.525;0.388076
7.530;0.386354
7.535;0.384633
7.540;0.382911
7.545;0.381189
7.550;0.379467
7.555;0.377784
7.560;0.375852
7.565;0.374130
7.570;0.372408
7.575;0.370650
7.580;0.369137
7.585;0.367379
7.590;0.365829
7.595;0.364280
7.600;0.362730
7.605;0.361181
7.610;0.359596
7.615;0.358254
7.620;0.356669
7.625;0.355292
7.630;0.353880
7.635;0.352675
7.640;0.351470
7.645;0.350265
7.650;0.349060
7.655;0.347821
7.660;0.346753
7.665;0.345928
7.670;0.344860
7.675;0.344034
7.680;0.342933
7.685;0.342245
7.690;0.341557
7.695;0.340868
7.700;0.340146
7.705;0.339630
7.710;0.339080
7.715;0.339143
7.720;0.336294
7.725;0.335786
7.730;0.337670
7.735;0.337464
7.740;0.337498
7.745;0.337258
7.750;0.337464
7.755;0.337430
7.760;0.337602
7.765;0.337774
