time;position
2.570;0.416068
2.580;0.416068
2.590;0.416089
2.600;0.415896
2.610;0.415896
2.620;0.415896
2.630;0.415896
2.640;0.415896
2.650;0.415896
2.660;0.415896
2.670;0.415896
2.680;0.415896
2.690;0.415896
2.700;0.415917
2.710;0.415724
2.720;0.415724
2.730;0.415724
2.740;0.415724
2.750;0.415724
2.760;0.415724
2.770;0.415724
2.780;0.415724
2.790;0.415724
2.800;0.415724
2.810;0.415724
2.820;0.415724
2.830;0.415724
2.840;0.415724
2.850;0.415724
2.860;0.415724
2.870;0.415724
2.880;0.415724
2.890;0.415724
2.900;0.415724
2.910;0.415724
2.920;0.415703
2.930;0.415896
2.940;0.415896
2.950;0.415896
2.960;0.415896
2.970;0.415896
2.980;0.415896
2.990;0.415896
3.000;0.415896
3.010;0.415896
3.020;0.415875
3.030;0.416068
3.040;0.416068
3.050;0.416068
3.060;0.416068
3.070;0.416068
3.080;0.416068
3.090;0.416068
3.100;0.416068
3.110;0.416068
3.120;0.416047
3.130;0.416240
3.140;0.416240
3.150;0.416240
3.160;0.416240
3.170;0.416240
3.180;0.416240
3.190;0.416240
3.200;0.416240
3.210;0.416240
3.220;0.416240
3.230;0.416240
3.240;0.416240
3.250;0.416240
3.260;0.416240
3.270;0.416240
3.280;0.416240
3.290;0.416240
3.300;0.416240
3.310;0.416240
3.320;0.416240
3.330;0.416261
3.340;0.416068
3.350;0.416068
3.360;0.416068
3.370;0.416068
3.380;0.416068
3.390;0.416068
3.400;0.416068
3.410;0.416089
3.420;0.415896
3.430;0.415896
3.440;0.415896
3.450;0.415896
3.460;0.415896
3.470;0.415896
3.480;0.415896
3.490;0.415896
3.500;0.415896
3.510;0.415917
3.520;0.415724
3.530;0.415724
3.540;0.415724
3.550;0.415724
3.560;0.415724
3.570;0.415724
3.580;0.415724
3.590;0.415724
3.600;0.415724
3.610;0.415724
3.620;0.415724
3.630;0.415724
3.640;0.415724
3.650;0.415724
3.660;0.415724
3.670;0.415724
3.680;0.415724
3.690;0.415724
3.700;0.415724
3.710;0.415724
3.720;0.415724
3.730;0.415724
3.740;0.415703
3.750;0.415896
3.760;0.415896
3.770;0.415896
3.780;0.415896
3.790;0.415896
3.800;0.415896
3.810;0.415896
3.820;0.415896
3.830;0.415896
3.840;0.415875
3.850;0.416068
3.860;0.416068
3.870;0.416068
3.880;0.416068
3.890;0.416068
3.900;0.416068
3.910;0.416068
3.920;0.416068
3.930;0.416068
3.940;0.416068
3.950;0.416068
3.960;0.416047
3.970;0.416240
3.980;0.416240
3.990;0.416240
4.000;0.416240
4.010;0.416240
4.020;0.416240
4.030;0.416240
4.040;0.416240
4.050;0.416240
4.060;0.416240
4.070;0.416240
4.080;0.416240
4.090;0.416240
4.100;0.416240
4.110;0.416261
4.120;0.416068
4.130;0.416068
4.140;0.416068
4.150;0.416068
4.160;0.416068
4.170;0.416068
4.180;0.416068
4.190;0.416068
4.200;0.416068
4.210;0.416068
4.220;0.416089
4.230;0.415896
4.240;0.415896
4.250;0.415896
4.260;0.415896
4.270;0.415896
4.280;0.415896
4.290;0.415896
4.300;0.415896
4.310;0.415896
4.320;0.415917
4.330;0.415724
4.340;0.415724
4.350;0.415724
4.360;0.415724
4.370;0.415724
4.380;0.415724
4.390;0.415724
4.400;0.415724
4.410;0.415724
4.420;0.415724
4.430;0.415724
4.440;0.415724
4.450;0.415724
4.460;0.415724
4.470;0.415724
4.480;0.415724
4.490;0.415703
4.500;0.415896
4.510;0.415896
4.520;0.415896
4.530;0.415896
4.540;0.415896
4.550;0.415896
4.560;0.415896
4.570;0.415896
4.580;0.415896
4.590;0.415875
4.600;0.416068
4.610;0.416068
4.620;0.416068
4.630;0.416068
4.640;0.416068
4.650;0.416068
4.660;0.416068
4.670;0.416068
4.680;0.416068
4.690;0.416047
4.700;0.416240
4.710;0.416240
4.720;0.416240
4.730;0.416240
4.740;0.416240
4.750;0.416240
4.760;0.416240
4.770;0.416240
4.780;0.416240
4.790;0.416240
4.800;0.416240
4.810;0.416240
4.820;0.416240
4.830;0.416240
4.840;0.416240
4.850;0.416240
4.860;0.416240
4.870;0.416240
4.880;0.416240
4.890;0.416240
4.900;0.416240
4.910;0.416240
4.920;0.416240
4.930;0.416240
4.940;0.416240
4.950;0.416240
4.960;0.416240
4.970;0.416240
4.980;0.416261
4.990;0.416068
5.000;0.416068
5.010;0.416068
5.020;0.416068
5.030;0.416068
5.040;0.416068
5.050;0.416068
5.060;0.416068
5.070;0.416089
5.080;0.415896
5.090;0.415896
5.100;0.415896
5.110;0.415896
5.120;0.415896
5.130;0.415896
5.140;0.415896
5.150;0.415896
5.160;0.415896
5.170;0.415896
5.180;0.415896
5.190;0.415896
5.200;0.415896
5.210;0.415896
5.220;0.415896
5.230;0.415896
5.240;0.415896
5.250;0.415896
5.260;0.415896
5.270;0.415896
5.280;0.415896
5.290;0.415896
5.300;0.415896
5.310;0.415896
5.320;0.415896
5.330;0.415896
5.340;0.415896
5.350;0.415896
5.360;0.415875
5.370;0.416068
5.380;0.416068
5.390;0.416068
5.400;0.416068
5.410;0.416068
5.420;0.416068
5.430;0.416068
5.440;0.416068
5.450;0.416068
5.460;0.416047
5.470;0.416240
5.480;0.416240
5.490;0.416240
5.500;0.416240
5.510;0.416240
5.520;0.416240
5.530;0.416240
5.540;0.416240
5.550;0.416240
5.560;0.416219
5.570;0.416412
5.580;0.416412
5.590;0.416412
5.600;0.416412
5.610;0.416412
5.620;0.416412
5.630;0.416412
5.640;0.416412
5.650;0.416412
5.660;0.416412
5.670;0.416433
5.680;0.416240
5.690;0.416240
5.700;0.416240
5.710;0.416240
5.720;0.416240
5.730;0.416240
5.740;0.416240
5.750;0.416240
5.760;0.416240
5.770;0.416240
5.780;0.416240
5.790;0.416261
5.800;0.416068
5.810;0.416068
5.820;0.416068
5.830;0.416068
5.840;0.416068
5.850;0.416068
5.860;0.416068
5.870;0.416089
5.880;0.415896
5.890;0.415896
5.900;0.415896
5.910;0.415896
5.920;0.415896
5.930;0.415896
5.940;0.415896
5.950;0.415896
5.960;0.415896
5.970;0.415896
5.980;0.415896
5.990;0.415917
6.000;0.415724
6.010;0.415724
6.020;0.415724
6.030;0.415724
6.040;0.415724
6.050;0.415703
6.060;0.415896
6.070;0.415896
6.080;0.415896
6.090;0.415896
6.100;0.415896
6.110;0.415896
6.120;0.415896
6.130;0.415896
6.140;0.415896
6.150;0.415896
6.160;0.415896
6.170;0.415896
6.180;0.415896
6.190;0.415896
6.200;0.415875
6.210;0.416068
6.220;0.416068
6.230;0.416068
6.240;0.416068
6.250;0.416068
6.260;0.416068
6.270;0.416068
6.280;0.416068
6.290;0.416047
6.300;0.416240
6.310;0.416240
6.320;0.416240
6.330;0.416240
6.340;0.416240
6.350;0.416240
6.360;0.416240
6.370;0.416240
6.380;0.416240
6.390;0.416240
6.400;0.416240
6.410;0.416240
6.420;0.416240
6.430;0.416240
6.440;0.416240
6.450;0.416240
6.460;0.416240
6.470;0.416240
6.480;0.416240
6.490;0.416240
6.500;0.416240
6.510;0.416240
6.520;0.416240
6.530;0.416240
6.540;0.416240
6.550;0.416261
6.560;0.416068
6.570;0.416068
6.580;0.416068
6.590;0.416068
6.600;0.416068
6.610;0.416068
6.620;0.416068
6.630;0.416068
6.640;0.416068
6.650;0.416089
6.660;0.415896
6.670;0.415896
6.680;0.415896
6.690;0.415896
6.700;0.415896
6.710;0.415896
6.720;0.415896
6.730;0.415896
6.740;0.415896
6.750;0.415896
6.760;0.415896
6.770;0.415896
6.780;0.415896
6.790;0.415896
6.800;0.415917
6.810;0.415724
6.820;0.415724
6.830;0.415724
6.840;0.415724
6.850;0.415703
6.860;0.415896
6.870;0.415896
6.880;0.415896
6.890;0.415896
6.900;0.415896
6.910;0.415896
6.920;0.415896
6.930;0.415896
6.940;0.415896
6.950;0.415896
6.960;0.415896
6.970;0.415896
6.980;0.415896
6.990;0.415875
7.000;0.416068
7.010;0.416068
7.020;0.416068
7.030;0.416068
7.040;0.416068
7.050;0.416068
7.060;0.416068
7.070;0.416068
7.080;0.416047
7.090;0.416240
7.100;0.416240
7.110;0.416240
7.120;0.416240
7.130;0.416240
7.140;0.416240
7.150;0.416240
7.160;0.416240
7.170;0.416240
7.180;0.416240
7.190;0.416240
7.200;0.416240
7.210;0.416219
7.220;0.416433
7.230;0.416240
7.240;0.416240
7.250;0.416240
7.260;0.416240
7.270;0.416240
7.280;0.416240
7.290;0.416240
7.300;0.416240
7.310;0.416240
7.320;0.416240
7.330;0.416240
7.340;0.416240
7.350;0.416240
7.360;0.416240
7.370;0.416240
7.380;0.416261
7.390;0.416068
7.400;0.416068
7.410;0.416068
7.420;0.416068
7.430;0.416068
7.440;0.416068
7.450;0.416068
7.460;0.416068
7.470;0.416068
7.480;0.416089
7.490;0.415896
7.500;0.415896
7.510;0.415896
7.520;0.415896
7.530;0.415896
7.540;0.415896
7.550;0.415896
7.560;0.415896
7.570;0.415896
7.580;0.415896
7.590;0.415896
7.600;0.415896
7.610;0.415896
7.620;0.415896
7.630;0.415896
7.640;0.415896
7.650;0.415896
7.660;0.415896
7.670;0.415896
7.680;0.415896
7.690;0.415896
7.700;0.415896
7.710;0.415896
7.720;0.415896
7.730;0.415896
7.740;0.415896
7.750;0.415896
7.760;0.415896
7.770;0.415896
7.780;0.415896
7.790;0.415875
7.800;0.416068
7.810;0.416068
7.820;0.416068
7.830;0.416068
7.840;0.416068
7.850;0.416068
7.860;0.416068
7.870;0.416068
7.880;0.416068
7.890;0.416068
7.900;0.416047
7.910;0.416240
7.920;0.416240
7.930;0.416240
7.940;0.416240
7.950;0.416240
7.960;0.416240
7.970;0.416240
7.980;0.416240
7.990;0.416240
8.000;0.416240
8.010;0.416240
8.020;0.416240
8.030;0.416240
8.040;0.416240
8.050;0.416240
8.060;0.416240
8.070;0.416240
8.080;0.416240
8.090;0.416240
8.100;0.416240
8.110;0.416240
8.120;0.416240
8.130;0.416240
8.140;0.416240
8.150;0.416261
8.160;0.416068
8.170;0.416068
8.180;0.416068
8.190;0.416068
8.200;0.416068
8.210;0.416068
8.220;0.416068
8.230;0.416068
8.240;0.416068
8.250;0.416068
8.260;0.416089
8.270;0.415896
8.280;0.415896
8.290;0.415896
8.300;0.415896
8.310;0.415896
8.320;0.415896
8.330;0.415896
8.340;0.415896
8.350;0.415896
8.360;0.415896
8.370;0.415896
8.380;0.415917
8.390;0.415724
8.400;0.415724
8.410;0.415724
8.420;0.415724
8.430;0.415703
8.440;0.415896
8.450;0.415896
8.460;0.415917
8.470;0.415724
8.480;0.415724
8.490;0.415724
8.500;0.415703
8.510;0.415896
8.520;0.415896
8.530;0.415896
8.540;0.415896
8.550;0.415896
8.560;0.415896
8.570;0.415896
8.580;0.415896
8.590;0.415896
8.600;0.415896
8.610;0.415875
8.620;0.416068
8.630;0.416068
8.640;0.416068
8.650;0.416068
8.660;0.416068
8.670;0.416068
8.680;0.416068
8.690;0.416068
8.700;0.416068
8.710;0.416068
8.720;0.416047
8.730;0.416240
8.740;0.416240
8.750;0.416240
8.760;0.416240
8.770;0.416240
8.780;0.416240
8.790;0.416240
8.800;0.416240
8.810;0.416240
8.820;0.416240
8.830;0.416240
8.840;0.416240
8.850;0.416240
8.860;0.416240
8.870;0.416240
8.880;0.416240
8.890;0.416240
8.900;0.416240
8.910;0.416240
8.920;0.416240
8.930;0.416240
8.940;0.416240
8.950;0.416240
8.960;0.416240
8.970;0.416240
8.980;0.416261
8.990;0.416068
9.000;0.416068
9.010;0.416068
9.020;0.416068
9.030;0.416068
9.040;0.416068
9.050;0.416068
9.060;0.416068
9.070;0.416089
9.080;0.415896
9.090;0.415896
9.100;0.415896
9.110;0.415896
9.120;0.415896
9.130;0.415896
9.140;0.415896
9.150;0.415896
9.160;0.415896
9.170;0.415896
9.180;0.415896
9.190;0.415896
9.200;0.415896
9.210;0.415896
9.220;0.415917
9.230;0.415724
9.240;0.415724
9.250;0.415703
9.260;0.415896
9.270;0.415896
9.280;0.415896
9.290;0.415896
9.300;0.415896
9.310;0.415896
9.320;0.415896
9.330;0.415896
9.340;0.415896
9.350;0.415896
9.360;0.415896
9.370;0.415896
9.380;0.415875
9.390;0.416068
9.400;0.416068
9.410;0.416068
9.420;0.416068
9.430;0.416068
9.440;0.416068
9.450;0.416068
9.460;0.416068
9.470;0.416068
9.480;0.416047
9.490;0.416240
9.500;0.416240
9.510;0.416240
9.520;0.416240
9.530;0.416240
9.540;0.416240
9.550;0.416240
9.560;0.416240
9.570;0.416240
9.580;0.416240
9.590;0.416240
9.600;0.416240
9.610;0.416240
9.620;0.416240
9.630;0.416240
9.640;0.416240
9.650;0.416240
9.660;0.416240
9.670;0.416240
9.680;0.416240
9.690;0.416240
9.700;0.416240
9.710;0.416240
9.720;0.416240
9.730;0.416240
9.740;0.416240
9.750;0.416240
9.760;0.416240
9.770;0.416240
9.780;0.416240
9.790;0.416240
9.800;0.416240
9.810;0.416261
9.820;0.416068
9.830;0.416068
9.840;0.416068
9.850;0.416068
9.860;0.416068
9.870;0.416068
9.880;0.416068
9.890;0.416068
9.900;0.416068
9.910;0.416068
9.920;0.416089
9.930;0.415896
9.940;0.415896
9.950;0.415896
9.960;0.415896
9.970;0.415896
9.980;0.415896
9.990;0.415896
10.000;0.415896
10.010;0.415896
10.020;0.415896
10.030;0.415896
10.040;0.415896
10.050;0.415896
10.060;0.415896
10.070;0.415896
10.080;0.415896
10.090;0.415896
10.100;0.415896
10.110;0.415896
10.120;0.415896
10.130;0.415896
10.140;0.415896
10.150;0.415896
10.160;0.415875
10.170;0.416068
10.180;0.416068
10.190;0.416068
10.200;0.416068
10.210;0.416068
10.220;0.416068
10.230;0.416068
10.240;0.416068
10.250;0.416068
10.260;0.416068
10.270;0.416047
10.280;0.416240
10.290;0.416240
10.300;0.416240
10.310;0.416240
10.320;0.416240
10.330;0.416240
10.340;0.416240
10.350;0.416240
10.360;0.416240
10.370;0.416240
10.380;0.416240
10.390;0.416240
10.400;0.416240
10.410;0.416240
10.420;0.416219
10.430;0.416433
10.440;0.416240
10.450;0.416240
10.460;0.416240
10.470;0.416240
10.480;0.416240
10.490;0.416240
10.500;0.416240
10.510;0.416240
10.520;0.416240
10.530;0.416240
10.540;0.416240
10.550;0.416240
10.560;0.416240
10.570;0.416240
10.580;0.416240
10.590;0.416240
10.600;0.416240
10.610;0.416240
10.620;0.416240
10.630;0.416261
10.640;0.416068
10.650;0.416068
10.660;0.416068
10.670;0.416068
10.680;0.416068
10.690;0.416068
10.700;0.416068
10.710;0.416068
10.720;0.416068
10.730;0.416068
10.740;0.416068
10.750;0.416089
10.760;0.415896
10.770;0.415896
10.780;0.415896
10.790;0.415896
10.800;0.415896
10.810;0.415896
10.820;0.415896
10.830;0.415896
10.840;0.415896
10.850;0.415896
10.860;0.415896
10.870;0.415896
10.880;0.415896
10.890;0.415896
10.900;0.415896
10.910;0.415896
10.920;0.415896
10.930;0.415896
10.940;0.415875
10.950;0.416068
10.960;0.416068
10.970;0.416068
10.980;0.416068
10.990;0.416068
11.000;0.416068
11.010;0.416068
11.020;0.416068
11.030;0.416068
11.040;0.416068
11.050;0.416068
11.060;0.416068
11.070;0.416068
11.080;0.416047
11.090;0.416240
11.100;0.416240
11.110;0.416240
11.120;0.416240
11.130;0.416240
11.140;0.416240
11.150;0.416240
11.160;0.416240
11.170;0.416240
11.180;0.416240
11.190;0.416240
11.200;0.416240
11.210;0.416240
11.220;0.416240
11.230;0.416240
11.240;0.416240
11.250;0.416240
11.260;0.416240
11.270;0.416240
11.280;0.416240
11.290;0.416240
11.300;0.416240
11.310;0.416240
11.320;0.416240
11.330;0.416240
11.340;0.416240
11.350;0.416240
11.360;0.416240
11.370;0.416240
11.380;0.416240
11.390;0.416261
11.400;0.416068
11.410;0.416068
11.420;0.416068
11.430;0.416068
11.440;0.416068
11.450;0.416068
11.460;0.416068
11.470;0.416068
11.480;0.416068
11.490;0.416068
11.500;0.416089
11.510;0.415896
11.520;0.415896
11.530;0.415896
11.540;0.415896
11.550;0.415896
11.560;0.415896
11.570;0.415896
11.580;0.415896
11.590;0.415896
11.600;0.415896
11.610;0.415896
11.620;0.415896
11.630;0.415896
11.640;0.415896
11.650;0.415896
11.660;0.415896
11.670;0.415896
11.680;0.415896
11.690;0.415896
11.700;0.415896
11.710;0.415896
11.720;0.415896
11.730;0.415896
11.740;0.415896
11.750;0.415896
11.760;0.415896
11.770;0.415875
11.780;0.416068
11.790;0.416068
11.800;0.416068
11.810;0.416068
11.820;0.416068
11.830;0.416068
11.840;0.416068
11.850;0.416068
11.860;0.416068
11.870;0.416047
11.880;0.416240
11.890;0.416240
11.900;0.416240
11.910;0.416240
11.920;0.416240
11.930;0.416240
11.940;0.416240
11.950;0.416240
11.960;0.416240
11.970;0.416240
11.980;0.416240
11.990;0.416240
12.000;0.416240
12.010;0.416219
12.020;0.416412
12.030;0.416412
12.040;0.416412
12.050;0.416412
12.060;0.416412
12.070;0.416412
12.080;0.416412
12.090;0.416412
12.100;0.416433
12.110;0.416240
12.120;0.416240
12.130;0.416240
12.140;0.416240
12.150;0.416240
12.160;0.416240
12.170;0.416240
12.180;0.416240
12.190;0.416240
12.200;0.416240
12.210;0.416240
12.220;0.416240
12.230;0.416261
12.240;0.416068
12.250;0.416068
12.260;0.416068
12.270;0.416068
12.280;0.416068
12.290;0.416068
12.300;0.416068
12.310;0.416068
12.320;0.416068
12.330;0.416089
12.340;0.415896
12.350;0.415896
12.360;0.415896
12.370;0.415896
12.380;0.415896
12.390;0.415896
12.400;0.415896
12.410;0.415896
12.420;0.415896
12.430;0.415896
12.440;0.415896
12.450;0.415896
12.460;0.415896
12.470;0.415896
12.480;0.415896
12.490;0.415896
12.500;0.415896
12.510;0.415896
12.520;0.415896
12.530;0.415896
12.540;0.415896
12.550;0.415896
12.560;0.415875
12.570;0.416068
12.580;0.416068
12.590;0.416068
12.600;0.416068
12.610;0.416068
12.620;0.416068
12.630;0.416068
12.640;0.416068
12.650;0.416068
12.660;0.416068
12.670;0.416068
12.680;0.416047
12.690;0.416240
12.700;0.416240
12.710;0.416240
12.720;0.416240
12.730;0.416240
12.740;0.416240
12.750;0.416240
12.760;0.416240
12.770;0.416240
12.780;0.416240
12.790;0.416240
12.800;0.416240
12.810;0.416240
12.820;0.416240
12.830;0.416240
12.840;0.416240
12.850;0.416240
12.860;0.416240
12.870;0.416240
12.880;0.416240
12.890;0.416240
12.900;0.416240
12.910;0.416240
12.920;0.416240
12.930;0.416240
12.940;0.416240
12.950;0.416240
12.960;0.416240
12.970;0.416261
12.980;0.416068
12.990;0.416068
13.000;0.416068
13.010;0.416068
13.020;0.416068
13.030;0.416068
13.040;0.416068
13.050;0.416068
13.060;0.416068
13.070;0.416068
13.080;0.416068
13.090;0.416068
13.100;0.416089
13.110;0.415896
13.120;0.415896
13.130;0.415896
13.140;0.415896
13.150;0.415896
13.160;0.415896
13.170;0.415896
13.180;0.415896
13.190;0.415896
13.200;0.415896
13.210;0.415896
13.220;0.415896
13.230;0.415896
13.240;0.415896
13.250;0.415896
13.260;0.415896
13.270;0.415896
13.280;0.415896
13.290;0.415896
13.300;0.415896
13.310;0.415896
13.320;0.415896
13.330;0.415896
13.340;0.415896
13.350;0.415896
13.360;0.415896
13.370;0.415896
13.380;0.415896
13.390;0.415896
13.400;0.415896
13.410;0.415896
13.420;0.415875
13.430;0.416068
13.440;0.416068
13.450;0.416068
13.460;0.416068
13.470;0.416068
13.480;0.416068
13.490;0.416068
13.500;0.416068
13.510;0.416068
13.520;0.416068
13.530;0.416068
13.540;0.416047
13.550;0.416240
13.560;0.416240
13.570;0.416240
13.580;0.416240
13.590;0.416240
13.600;0.416240
13.610;0.416240
13.620;0.416240
13.630;0.416240
13.640;0.416240
13.650;0.416240
13.660;0.416240
13.670;0.416240
13.680;0.416240
13.690;0.416240
13.700;0.416240
13.710;0.416240
13.720;0.416240
13.730;0.416240
13.740;0.416240
13.750;0.416240
13.760;0.416261
13.770;0.416068
13.780;0.416068
13.790;0.416068
13.800;0.416068
13.810;0.416068
13.820;0.416068
13.830;0.416068
13.840;0.416068
13.850;0.416068
13.860;0.416089
13.870;0.415896
13.880;0.415896
13.890;0.415896
13.900;0.415896
13.910;0.415896
13.920;0.415896
13.930;0.415896
13.940;0.415896
13.950;0.415896
13.960;0.415896
13.970;0.415896
13.980;0.415896
13.990;0.415917
14.000;0.415724
14.010;0.415724
14.020;0.415724
14.030;0.415724
14.040;0.415724
14.050;0.415724
14.060;0.415724
14.070;0.415724
14.080;0.415724
14.090;0.415724
14.100;0.415724
14.110;0.415724
14.120;0.415724
14.130;0.415703
14.140;0.415896
14.150;0.415896
14.160;0.415896
14.170;0.415896
14.180;0.415896
14.190;0.415896
14.200;0.415896
14.210;0.415896
14.220;0.415896
14.230;0.415896
14.240;0.415896
14.250;0.415896
14.260;0.415875
14.270;0.416068
14.280;0.416068
14.290;0.416068
14.300;0.416068
14.310;0.416068
14.320;0.416068
14.330;0.416068
14.340;0.416068
14.350;0.416068
14.360;0.416068
14.370;0.416068
14.380;0.416068
14.390;0.416068
14.400;0.416068
14.410;0.416047
14.420;0.416240
14.430;0.416240
14.440;0.416240
14.450;0.416240
14.460;0.416240
14.470;0.416240
14.480;0.416240
14.490;0.416240
14.500;0.416261
14.510;0.416068
14.520;0.416068
14.530;0.416068
14.540;0.416068
14.550;0.416068
14.560;0.416068
14.570;0.416068
14.580;0.416068
14.590;0.416068
14.600;0.416068
14.610;0.416068
14.620;0.416068
14.630;0.416089
14.640;0.415896
14.650;0.415896
14.660;0.415896
14.670;0.415896
14.680;0.415896
14.690;0.415896
14.700;0.415896
14.710;0.415896
14.720;0.415896
14.730;0.415896
14.740;0.415896
14.750;0.415917
14.760;0.415724
14.770;0.415724
14.780;0.415724
14.790;0.415724
14.800;0.415724
14.810;0.415724
14.820;0.415724
14.830;0.415724
14.840;0.415724
14.850;0.415724
14.860;0.415724
14.870;0.415724
14.880;0.415724
14.890;0.415724
14.900;0.415724
14.910;0.415724
14.920;0.415724
14.930;0.415724
14.940;0.415703
14.950;0.415896
14.960;0.415896
14.970;0.415896
14.980;0.415896
14.990;0.415896
15.000;0.415896
15.010;0.415896
15.020;0.415896
15.030;0.415896
15.040;0.415896
15.050;0.415896
15.060;0.415875
15.070;0.416068
15.080;0.416068
15.090;0.416068
15.100;0.416068
15.110;0.416068
15.120;0.416068
15.130;0.416068
15.140;0.416068
15.150;0.416068
15.160;0.416068
15.170;0.416068
15.180;0.416068
15.190;0.416068
15.200;0.416068
15.210;0.416047
15.220;0.416261
15.230;0.416047
15.240;0.416261
15.250;0.416068
15.260;0.416068
15.270;0.416047
15.280;0.416240
15.290;0.416261
15.300;0.416068
15.310;0.416068
15.320;0.416068
15.330;0.416068
15.340;0.416068
15.350;0.416068
15.360;0.416068
15.370;0.416068
15.380;0.416068
15.390;0.416068
15.400;0.416068
15.410;0.416068
15.420;0.416068
15.430;0.416089
15.440;0.415896
15.450;0.415896
15.460;0.415896
15.470;0.415896
15.480;0.415896
15.490;0.415896
15.500;0.415896
15.510;0.415896
15.520;0.415896
15.530;0.415917
